entry,at,order
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:39:02.191Z,173986434219100
"""Rock @ 8Pd-BqyAXj"" posts a straddle of 1.00",2025-02-18T07:39:00.412Z,173986434041212
"""Cal @ 3HPoJiXasc"" posts a big blind of 0.50",2025-02-18T07:39:00.412Z,173986434041211
"""danyo @ PzfvjptKMt"" posts a small blind of 0.25",2025-02-18T07:39:00.412Z,173986434041210
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (102.75) | #2 ""Cal @ 3HPoJiXasc"" (322.36) | #3 ""Rock @ 8Pd-BqyAXj"" (414.48) | #7 ""Eddy @ yNLyma14Bn"" (302.16) | #9 ""jack @ Lo6f89i88q"" (300.00)",2025-02-18T07:39:00.412Z,173986434041204
"-- starting hand #32 (id: 5nz9uuzfqzxe)  (No Limit Texas Hold'em) (dead button) --",2025-02-18T07:39:00.412Z,173986434041203
"The player ""jack @ Lo6f89i88q"" joined the game with a stack of 300.00.",2025-02-18T07:39:00.412Z,173986434041202
"The player ""Willy2 @ zUTu1IIkMQ"" quits the game with a stack of 0.00.",2025-02-18T07:39:00.412Z,173986434041201
"The player ""Que @ GRZ2bZkObS"" quits the game with a stack of 0.00.",2025-02-18T07:39:00.412Z,173986434041200
"-- ending hand #31 --",2025-02-18T07:38:54.400Z,173986433440002
"""Eddy @ yNLyma14Bn"" collected 63.02 from pot with Full House, J's over Q's (combination: J♥, J♦, J♣, Q♦, Q♥)",2025-02-18T07:38:54.400Z,173986433440001
"""Eddy @ yNLyma14Bn"" collected 95.35 from pot with Full House, J's over Q's (combination: J♥, J♦, J♣, Q♦, Q♥)",2025-02-18T07:38:54.400Z,173986433440000
"River: J♥, K♥, Q♥, J♦ [J♣]",2025-02-18T07:38:50.392Z,173986433039200
"Turn: J♥, K♥, Q♥ [J♦]",2025-02-18T07:38:46.388Z,173986432638800
"""Que @ GRZ2bZkObS"" shows a 9♥, 9♣.",2025-02-18T07:38:42.370Z,173986432237002
"""Eddy @ yNLyma14Bn"" shows a A♣, Q♦.",2025-02-18T07:38:42.370Z,173986432237001
"""Willy2 @ zUTu1IIkMQ"" shows a 9♦, 10♥.",2025-02-18T07:38:42.370Z,173986432237000
"Some players choose to not run it twice.",2025-02-18T07:38:41.532Z,173986432153201
"""Willy2 @ zUTu1IIkMQ"" chooses to not run it twice.",2025-02-18T07:38:41.532Z,173986432153200
"""Que @ GRZ2bZkObS"" chooses to  run it twice.",2025-02-18T07:38:40.491Z,173986432049100
"Remaining players decide whether to run it twice.",2025-02-18T07:38:39.319Z,173986431931901
"""Que @ GRZ2bZkObS"" calls 4.46 and go all in",2025-02-18T07:38:39.319Z,173986431931900
"""Eddy @ yNLyma14Bn"" bets 4.46",2025-02-18T07:38:37.319Z,173986431731900
"Flop:  [J♥, K♥, Q♥]",2025-02-18T07:38:33.362Z,173986431336200
"""Cal @ 3HPoJiXasc"" folds",2025-02-18T07:38:32.540Z,173986431254000
"""Que @ GRZ2bZkObS"" calls 54.00",2025-02-18T07:38:28.896Z,173986430889600
"""Eddy @ yNLyma14Bn"" raises to 54.00",2025-02-18T07:38:25.214Z,173986430521400
"""Willy2 @ zUTu1IIkMQ"" raises to 26.95 and go all in",2025-02-18T07:38:18.632Z,173986429863200
"""Cal @ 3HPoJiXasc"" calls 14.00",2025-02-18T07:38:14.979Z,173986429497900
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:38:13.384Z,173986429338400
"""Que @ GRZ2bZkObS"" calls 14.00",2025-02-18T07:38:12.457Z,173986429245700
"""Eddy @ yNLyma14Bn"" raises to 14.00",2025-02-18T07:38:10.636Z,173986429063600
"""Willy2 @ zUTu1IIkMQ"" calls 5.00",2025-02-18T07:38:08.114Z,173986428811400
"""Rock @ 8Pd-BqyAXj"" folds",2025-02-18T07:38:06.625Z,173986428662500
"""Cal @ 3HPoJiXasc"" raises to 5.00",2025-02-18T07:38:05.641Z,173986428564100
"""danyo @ PzfvjptKMt"" posts a big blind of 0.50",2025-02-18T07:38:01.186Z,173986428118610
"Dead Small Blind",2025-02-18T07:38:01.186Z,173986428118609
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (103.25) | #2 ""Cal @ 3HPoJiXasc"" (336.36) | #3 ""Rock @ 8Pd-BqyAXj"" (414.48) | #6 ""Willy2 @ zUTu1IIkMQ"" (26.95) | #7 ""Eddy @ yNLyma14Bn"" (202.25) | #8 ""Que @ GRZ2bZkObS"" (58.46)",2025-02-18T07:38:01.186Z,173986428118602
"-- starting hand #31 (id: cx7ey6njwgqi)  (No Limit Texas Hold'em) (dealer: ""Que @ GRZ2bZkObS"") --",2025-02-18T07:38:01.186Z,173986428118601
"The player ""jin @ Uk6-7jEsDG"" stand up with the stack of 208.25.",2025-02-18T07:38:01.186Z,173986428118600
"""Rock @ 8Pd-BqyAXj"" shows a 7♠.",2025-02-18T07:37:59.696Z,173986427969600
"""Eddy @ yNLyma14Bn"" shows a 6♦.",2025-02-18T07:37:56.829Z,173986427682900
"-- ending hand #30 --",2025-02-18T07:37:53.876Z,173986427387602
"""Rock @ 8Pd-BqyAXj"" collected 28.73 from pot",2025-02-18T07:37:53.876Z,173986427387601
"Uncalled bet of 13.99 returned to ""Rock @ 8Pd-BqyAXj""",2025-02-18T07:37:53.876Z,173986427387600
"""Cal @ 3HPoJiXasc"" folds",2025-02-18T07:37:53.069Z,173986427306900
"""Rock @ 8Pd-BqyAXj"" bets 13.99",2025-02-18T07:37:49.138Z,173986426913800
"""Cal @ 3HPoJiXasc"" checks",2025-02-18T07:37:45.281Z,173986426528100
"Turn: 6♥, J♦, K♣ [6♠]",2025-02-18T07:37:42.619Z,173986426261900
"""Cal @ 3HPoJiXasc"" calls 7.99",2025-02-18T07:37:41.774Z,173986426177400
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:37:39.952Z,173986425995200
"""jin @ Uk6-7jEsDG"" folds",2025-02-18T07:37:39.054Z,173986425905400
"""Willy2 @ zUTu1IIkMQ"" folds",2025-02-18T07:37:38.207Z,173986425820700
"The player ""jack @ Lo6f89i88q"" sit back with the stack of 300.00.",2025-02-18T07:37:33.885Z,173986425388500
"""Rock @ 8Pd-BqyAXj"" bets 7.99",2025-02-18T07:37:27.126Z,173986424712600
"""Cal @ 3HPoJiXasc"" checks",2025-02-18T07:37:22.683Z,173986424268300
"""danyo @ PzfvjptKMt"" checks",2025-02-18T07:37:21.182Z,173986424118200
"""jin @ Uk6-7jEsDG"" checks",2025-02-18T07:37:19.123Z,173986423912300
"Flop:  [6♥, J♦, K♣]",2025-02-18T07:37:16.965Z,173986423696500
"""Rock @ 8Pd-BqyAXj"" calls 2.50",2025-02-18T07:37:16.145Z,173986423614500
"""Cal @ 3HPoJiXasc"" calls 2.50",2025-02-18T07:37:15.202Z,173986423520200
"""danyo @ PzfvjptKMt"" calls 2.50",2025-02-18T07:37:13.695Z,173986423369500
"""jin @ Uk6-7jEsDG"" calls 2.50",2025-02-18T07:37:11.878Z,173986423187800
"""Que @ GRZ2bZkObS"" folds",2025-02-18T07:37:04.223Z,173986422422300
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:37:03.221Z,173986422322100
"""Willy2 @ zUTu1IIkMQ"" raises to 2.50",2025-02-18T07:37:02.262Z,173986422226200
"""Rock @ 8Pd-BqyAXj"" calls 1.50",2025-02-18T07:36:55.131Z,173986421513100
"""Cal @ 3HPoJiXasc"" calls 1.50",2025-02-18T07:36:52.585Z,173986421258500
"""danyo @ PzfvjptKMt"" raises to 1.50",2025-02-18T07:36:49.426Z,173986420942600
"""jin @ Uk6-7jEsDG"" posts a big blind of 0.50",2025-02-18T07:36:46.111Z,173986420611110
"""Que @ GRZ2bZkObS"" posts a small blind of 0.25",2025-02-18T07:36:46.111Z,173986420611109
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (105.75) | #2 ""Cal @ 3HPoJiXasc"" (346.85) | #3 ""Rock @ 8Pd-BqyAXj"" (396.24) | #6 ""Willy2 @ zUTu1IIkMQ"" (29.45) | #7 ""Eddy @ yNLyma14Bn"" (202.25) | #8 ""Que @ GRZ2bZkObS"" (58.71) | #10 ""jin @ Uk6-7jEsDG"" (210.75)",2025-02-18T07:36:46.111Z,173986420611101
"-- starting hand #30 (id: vypwgwa5jq54)  (No Limit Texas Hold'em) (dealer: ""Eddy @ yNLyma14Bn"") --",2025-02-18T07:36:46.111Z,173986420611100
"-- ending hand #29 --",2025-02-18T07:36:40.092Z,173986420009203
"""Willy2 @ zUTu1IIkMQ"" shows a 9♥, A♠.",2025-02-18T07:36:40.092Z,173986420009202
"""Cal @ 3HPoJiXasc"" collected 346.85 from pot with Pair, 10's (combination: 10♥, 10♠, K♥, 9♣, 4♦)",2025-02-18T07:36:40.092Z,173986420009201
"""Cal @ 3HPoJiXasc"" shows a 10♥, 10♠.",2025-02-18T07:36:40.092Z,173986420009200
"""Willy2 @ zUTu1IIkMQ"" calls 113.05",2025-02-18T07:36:39.262Z,173986419926200
"""Cal @ 3HPoJiXasc"" bets 113.05 and go all in",2025-02-18T07:36:38.090Z,173986419809000
"River: 3♥, 9♣, 4♦, 2♦ [K♥]",2025-02-18T07:36:28.037Z,173986418803700
"""Willy2 @ zUTu1IIkMQ"" calls 30.00",2025-02-18T07:36:27.229Z,173986418722900
"""Cal @ 3HPoJiXasc"" bets 30.00",2025-02-18T07:36:25.394Z,173986418539400
"Turn: 3♥, 9♣, 4♦ [2♦]",2025-02-18T07:36:19.795Z,173986417979500
"""jin @ Uk6-7jEsDG"" folds",2025-02-18T07:36:18.950Z,173986417895000
"""Willy2 @ zUTu1IIkMQ"" calls 20.00",2025-02-18T07:36:16.937Z,173986417693700
"""Rock @ 8Pd-BqyAXj"" folds",2025-02-18T07:36:14.558Z,173986417455800
"""Cal @ 3HPoJiXasc"" bets 20.00",2025-02-18T07:36:02.647Z,173986416264700
"""jin @ Uk6-7jEsDG"" checks",2025-02-18T07:35:53.236Z,173986415323600
"Flop:  [3♥, 9♣, 4♦]",2025-02-18T07:35:51.712Z,173986415171200
"""jin @ Uk6-7jEsDG"" calls 5.00",2025-02-18T07:35:50.886Z,173986415088600
"""Que @ GRZ2bZkObS"" folds",2025-02-18T07:35:49.545Z,173986414954500
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:35:48.618Z,173986414861800
"""Willy2 @ zUTu1IIkMQ"" calls 5.00",2025-02-18T07:35:47.146Z,173986414714600
"""Rock @ 8Pd-BqyAXj"" calls 5.00",2025-02-18T07:35:44.409Z,173986414440900
"""Cal @ 3HPoJiXasc"" raises to 5.00",2025-02-18T07:35:42.984Z,173986414298400
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:35:35.633Z,173986413563300
"""jin @ Uk6-7jEsDG"" calls 0.50",2025-02-18T07:35:34.737Z,173986413473700
"""Que @ GRZ2bZkObS"" posts a big blind of 0.50",2025-02-18T07:35:33.865Z,173986413386510
"""Eddy @ yNLyma14Bn"" posts a small blind of 0.25",2025-02-18T07:35:33.865Z,173986413386509
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (105.75) | #2 ""Cal @ 3HPoJiXasc"" (168.05) | #3 ""Rock @ 8Pd-BqyAXj"" (401.24) | #6 ""Willy2 @ zUTu1IIkMQ"" (197.50) | #7 ""Eddy @ yNLyma14Bn"" (202.50) | #8 ""Que @ GRZ2bZkObS"" (59.21) | #10 ""jin @ Uk6-7jEsDG"" (215.75)",2025-02-18T07:35:33.865Z,173986413386501
"-- starting hand #29 (id: vgndfucjt0po)  (No Limit Texas Hold'em) (dealer: ""Willy2 @ zUTu1IIkMQ"") --",2025-02-18T07:35:33.865Z,173986413386500
"""Cal @ 3HPoJiXasc"" shows a J♣.",2025-02-18T07:35:32.625Z,173986413262500
"""Cal @ 3HPoJiXasc"" shows a 9♦.",2025-02-18T07:35:32.430Z,173986413243000
"""Willy2 @ zUTu1IIkMQ"" shows a 8♣.",2025-02-18T07:35:30.092Z,173986413009200
"""danyo @ PzfvjptKMt"" shows a 7♠, 2♣.",2025-02-18T07:35:29.992Z,173986412999200
"-- ending hand #28 --",2025-02-18T07:35:26.332Z,173986412633205
"""jin @ Uk6-7jEsDG"" collected 215.75 from pot with Straight, 7 High (combination: 7♥, 6♦, 5♠, 4♥, 3♠)",2025-02-18T07:35:26.332Z,173986412633204
"""jin @ Uk6-7jEsDG"" shows a A♣, 4♥.",2025-02-18T07:35:26.332Z,173986412633203
"""Rock @ 8Pd-BqyAXj"" collected 215.75 from pot with Straight, 7 High (combination: 7♥, 6♣, 5♠, 4♠, 3♠)",2025-02-18T07:35:26.332Z,173986412633202
"""Rock @ 8Pd-BqyAXj"" shows a 6♣, 4♠.",2025-02-18T07:35:26.332Z,173986412633201
"Uncalled bet of 45.25 returned to ""Rock @ 8Pd-BqyAXj""",2025-02-18T07:35:26.332Z,173986412633200
"""jin @ Uk6-7jEsDG"" calls 152.25 and go all in",2025-02-18T07:35:25.488Z,173986412548800
"""Willy2 @ zUTu1IIkMQ"" folds",2025-02-18T07:35:24.170Z,173986412417000
"""Rock @ 8Pd-BqyAXj"" raises to 197.50",2025-02-18T07:35:16.610Z,173986411661000
"""jin @ Uk6-7jEsDG"" bets 63.50",2025-02-18T07:35:13.710Z,173986411371000
"""Willy2 @ zUTu1IIkMQ"" checks",2025-02-18T07:35:11.503Z,173986411150300
"River: 7♥, A♥, 3♠, 5♠ [6♦]",2025-02-18T07:35:07.103Z,173986410710300
"""jin @ Uk6-7jEsDG"" calls 35.00",2025-02-18T07:35:06.285Z,173986410628500
"""Willy2 @ zUTu1IIkMQ"" calls 35.00",2025-02-18T07:35:04.789Z,173986410478900
"""Rock @ 8Pd-BqyAXj"" raises to 35.00",2025-02-18T07:35:02.444Z,173986410244400
"""jin @ Uk6-7jEsDG"" calls 10.00",2025-02-18T07:34:56.598Z,173986409659800
"""Willy2 @ zUTu1IIkMQ"" bets 10.00",2025-02-18T07:34:54.893Z,173986409489300
"Turn: 7♥, A♥, 3♠ [5♠]",2025-02-18T07:34:46.661Z,173986408666100
"""Rock @ 8Pd-BqyAXj"" calls 4.00",2025-02-18T07:34:45.843Z,173986408584300
"""jin @ Uk6-7jEsDG"" calls 4.00",2025-02-18T07:34:41.583Z,173986408158300
"""Willy2 @ zUTu1IIkMQ"" bets 4.00",2025-02-18T07:34:34.563Z,173986407456300
"Flop:  [7♥, A♥, 3♠]",2025-02-18T07:34:27.174Z,173986406717400
"""Rock @ 8Pd-BqyAXj"" calls 3.00",2025-02-18T07:34:26.357Z,173986406635700
"""Cal @ 3HPoJiXasc"" folds",2025-02-18T07:34:25.413Z,173986406541300
"""jin @ Uk6-7jEsDG"" calls 3.00",2025-02-18T07:34:19.524Z,173986405952400
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:34:18.305Z,173986405830500
"""Willy2 @ zUTu1IIkMQ"" raises to 3.00",2025-02-18T07:34:16.314Z,173986405631400
"""Rock @ 8Pd-BqyAXj"" calls 0.50",2025-02-18T07:34:11.851Z,173986405185100
"""Cal @ 3HPoJiXasc"" calls 0.50",2025-02-18T07:34:09.280Z,173986404928000
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:34:08.318Z,173986404831800
"""jin @ Uk6-7jEsDG"" calls 0.50",2025-02-18T07:34:07.411Z,173986404741100
"""Que @ GRZ2bZkObS"" folds",2025-02-18T07:34:05.837Z,173986404583700
"""Eddy @ yNLyma14Bn"" posts a big blind of 0.50",2025-02-18T07:34:04.620Z,173986404462010
"""Willy2 @ zUTu1IIkMQ"" posts a small blind of 0.25",2025-02-18T07:34:04.620Z,173986404462009
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (105.75) | #2 ""Cal @ 3HPoJiXasc"" (168.55) | #3 ""Rock @ 8Pd-BqyAXj"" (379.74) | #6 ""Willy2 @ zUTu1IIkMQ"" (239.50) | #7 ""Eddy @ yNLyma14Bn"" (203.00) | #8 ""Que @ GRZ2bZkObS"" (59.21) | #10 ""jin @ Uk6-7jEsDG"" (194.25)",2025-02-18T07:34:04.620Z,173986404462001
"-- starting hand #28 (id: gvgn7bdnqrht)  (No Limit Texas Hold'em) (dealer: ""Rock @ 8Pd-BqyAXj"") --",2025-02-18T07:34:04.620Z,173986404462000
"-- ending hand #27 --",2025-02-18T07:33:58.601Z,173986403860103
"""Rock @ 8Pd-BqyAXj"" shows a 10♦, 7♥.",2025-02-18T07:33:58.601Z,173986403860102
"""Cal @ 3HPoJiXasc"" collected 55.82 from pot with Pair, Q's (combination: Q♥, Q♠, K♦, J♣, 9♥)",2025-02-18T07:33:58.601Z,173986403860101
"""Cal @ 3HPoJiXasc"" shows a Q♥, 9♥.",2025-02-18T07:33:58.601Z,173986403860100
"""Cal @ 3HPoJiXasc"" calls 4.49",2025-02-18T07:33:57.786Z,173986403778600
"""Que @ GRZ2bZkObS"" folds",2025-02-18T07:33:56.430Z,173986403643000
"""Rock @ 8Pd-BqyAXj"" bets 4.49",2025-02-18T07:33:54.949Z,173986403494900
"River: Q♠, J♣, K♦, 7♠ [4♥]",2025-02-18T07:33:51.278Z,173986403127800
"""Cal @ 3HPoJiXasc"" calls 2.99",2025-02-18T07:33:50.451Z,173986403045100
"""Que @ GRZ2bZkObS"" calls 2.99",2025-02-18T07:33:49.157Z,173986402915700
"""Rock @ 8Pd-BqyAXj"" bets 2.99",2025-02-18T07:33:44.153Z,173986402415300
"Turn: Q♠, J♣, K♦ [7♠]",2025-02-18T07:33:39.287Z,173986401928700
"""Cal @ 3HPoJiXasc"" calls 6.79",2025-02-18T07:33:38.470Z,173986401847000
"""jin @ Uk6-7jEsDG"" folds",2025-02-18T07:33:37.247Z,173986401724700
"""Que @ GRZ2bZkObS"" calls 6.79",2025-02-18T07:33:35.971Z,173986401597100
"""Willy2 @ zUTu1IIkMQ"" folds",2025-02-18T07:33:34.724Z,173986401472400
"""Rock @ 8Pd-BqyAXj"" bets 6.79",2025-02-18T07:33:33.249Z,173986401324900
"Flop:  [Q♠, J♣, K♦]",2025-02-18T07:33:26.565Z,173986400656500
"""Cal @ 3HPoJiXasc"" calls 3.50",2025-02-18T07:33:25.673Z,173986400567300
"""jin @ Uk6-7jEsDG"" calls 3.50",2025-02-18T07:33:24.582Z,173986400458200
"""Que @ GRZ2bZkObS"" calls 3.50",2025-02-18T07:33:23.418Z,173986400341800
"""Willy2 @ zUTu1IIkMQ"" calls 3.50",2025-02-18T07:33:20.494Z,173986400049400
"""Rock @ 8Pd-BqyAXj"" raises to 3.50",2025-02-18T07:33:18.325Z,173986399832500
"""Cal @ 3HPoJiXasc"" calls 0.50",2025-02-18T07:33:15.647Z,173986399564700
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:33:14.645Z,173986399464500
"""jin @ Uk6-7jEsDG"" calls 0.50",2025-02-18T07:33:13.714Z,173986399371400
"""Que @ GRZ2bZkObS"" calls 0.50",2025-02-18T07:33:12.263Z,173986399226300
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:33:11.340Z,173986399134000
"""Willy2 @ zUTu1IIkMQ"" posts a big blind of 0.50",2025-02-18T07:33:10.327Z,173986399032710
"""Rock @ 8Pd-BqyAXj"" posts a small blind of 0.25",2025-02-18T07:33:10.327Z,173986399032709
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (105.75) | #2 ""Cal @ 3HPoJiXasc"" (130.50) | #3 ""Rock @ 8Pd-BqyAXj"" (397.51) | #6 ""Willy2 @ zUTu1IIkMQ"" (243.00) | #7 ""Eddy @ yNLyma14Bn"" (203.00) | #8 ""Que @ GRZ2bZkObS"" (72.49) | #10 ""jin @ Uk6-7jEsDG"" (197.75)",2025-02-18T07:33:10.327Z,173986399032701
"-- starting hand #27 (id: jessxgg3xc6m)  (No Limit Texas Hold'em) (dealer: ""Cal @ 3HPoJiXasc"") --",2025-02-18T07:33:10.327Z,173986399032700
"""Rock @ 8Pd-BqyAXj"" shows a J♠, 2♦.",2025-02-18T07:33:07.559Z,173986398755900
"""Willy2 @ zUTu1IIkMQ"" shows a 9♣.",2025-02-18T07:33:05.081Z,173986398508100
"-- ending hand #26 --",2025-02-18T07:33:03.014Z,173986398301402
"""Rock @ 8Pd-BqyAXj"" collected 2.00 from pot",2025-02-18T07:33:03.014Z,173986398301401
"Uncalled bet of 5.00 returned to ""Rock @ 8Pd-BqyAXj""",2025-02-18T07:33:03.014Z,173986398301400
"""Cal @ 3HPoJiXasc"" folds",2025-02-18T07:33:02.165Z,173986398216500
"""jin @ Uk6-7jEsDG"" folds",2025-02-18T07:32:59.384Z,173986397938400
"""Willy2 @ zUTu1IIkMQ"" folds",2025-02-18T07:32:56.280Z,173986397628000
"""Rock @ 8Pd-BqyAXj"" bets 5.00",2025-02-18T07:32:54.295Z,173986397429500
"""Cal @ 3HPoJiXasc"" checks",2025-02-18T07:32:47.893Z,173986396789300
"Turn: Q♣, J♣, 4♠ [3♠]",2025-02-18T07:32:45.113Z,173986396511300
"""jin @ Uk6-7jEsDG"" checks",2025-02-18T07:32:44.294Z,173986396429400
"""Willy2 @ zUTu1IIkMQ"" checks",2025-02-18T07:32:43.023Z,173986396302300
"""Rock @ 8Pd-BqyAXj"" checks",2025-02-18T07:32:42.007Z,173986396200700
"""Cal @ 3HPoJiXasc"" checks",2025-02-18T07:32:24.027Z,173986394402700
"Flop:  [Q♣, J♣, 4♠]",2025-02-18T07:32:15.953Z,173986393595300
"""Rock @ 8Pd-BqyAXj"" checks",2025-02-18T07:32:15.115Z,173986393511500
"""Cal @ 3HPoJiXasc"" calls 0.50",2025-02-18T07:32:13.274Z,173986393327400
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:32:11.859Z,173986393185900
"""jin @ Uk6-7jEsDG"" calls 0.50",2025-02-18T07:32:09.934Z,173986392993400
"""Que @ GRZ2bZkObS"" folds",2025-02-18T07:32:08.745Z,173986392874500
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:32:07.830Z,173986392783000
"""Willy2 @ zUTu1IIkMQ"" calls 0.50",2025-02-18T07:32:06.881Z,173986392688100
"""Rock @ 8Pd-BqyAXj"" posts a big blind of 0.50",2025-02-18T07:32:00.559Z,173986392055910
"""Cal @ 3HPoJiXasc"" posts a small blind of 0.25",2025-02-18T07:32:00.559Z,173986392055909
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (105.75) | #2 ""Cal @ 3HPoJiXasc"" (131.00) | #3 ""Rock @ 8Pd-BqyAXj"" (396.01) | #6 ""Willy2 @ zUTu1IIkMQ"" (243.50) | #7 ""Eddy @ yNLyma14Bn"" (203.00) | #8 ""Que @ GRZ2bZkObS"" (72.49) | #10 ""jin @ Uk6-7jEsDG"" (198.25)",2025-02-18T07:32:00.559Z,173986392055901
"-- starting hand #26 (id: 42fgemntntcx)  (No Limit Texas Hold'em) (dealer: ""danyo @ PzfvjptKMt"") --",2025-02-18T07:32:00.559Z,173986392055900
"-- ending hand #25 --",2025-02-18T07:31:57.615Z,173986391761502
"""Willy2 @ zUTu1IIkMQ"" collected 22.75 from pot",2025-02-18T07:31:57.615Z,173986391761501
"Uncalled bet of 15.00 returned to ""Willy2 @ zUTu1IIkMQ""",2025-02-18T07:31:57.615Z,173986391761500
"""Rock @ 8Pd-BqyAXj"" folds",2025-02-18T07:31:56.731Z,173986391673100
"""Willy2 @ zUTu1IIkMQ"" bets 15.00",2025-02-18T07:31:54.463Z,173986391446300
"""Rock @ 8Pd-BqyAXj"" checks",2025-02-18T07:31:47.878Z,173986390787800
"River: 4♥, 3♥, Q♥, K♣ [2♦]",2025-02-18T07:31:44.167Z,173986390416700
"""Rock @ 8Pd-BqyAXj"" calls 5.00",2025-02-18T07:31:43.324Z,173986390332400
"""jin @ Uk6-7jEsDG"" folds",2025-02-18T07:31:37.762Z,173986389776200
"""Willy2 @ zUTu1IIkMQ"" bets 5.00",2025-02-18T07:31:36.355Z,173986389635500
"""Rock @ 8Pd-BqyAXj"" checks",2025-02-18T07:31:29.890Z,173986388989000
"Turn: 4♥, 3♥, Q♥ [K♣]",2025-02-18T07:31:24.067Z,173986388406700
"""jin @ Uk6-7jEsDG"" checks",2025-02-18T07:31:23.236Z,173986388323600
"""Willy2 @ zUTu1IIkMQ"" checks",2025-02-18T07:31:21.927Z,173986388192700
"""Rock @ 8Pd-BqyAXj"" checks",2025-02-18T07:31:20.942Z,173986388094200
"Flop:  [4♥, 3♥, Q♥]",2025-02-18T07:31:16.518Z,173986387651800
"""Rock @ 8Pd-BqyAXj"" calls 4.00",2025-02-18T07:31:15.702Z,173986387570200
"""Cal @ 3HPoJiXasc"" folds",2025-02-18T07:31:14.697Z,173986387469700
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:31:09.376Z,173986386937600
"""jin @ Uk6-7jEsDG"" calls 4.00",2025-02-18T07:31:04.388Z,173986386438800
"""Que @ GRZ2bZkObS"" folds",2025-02-18T07:30:58.901Z,173986385890100
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:30:57.913Z,173986385791300
"""Willy2 @ zUTu1IIkMQ"" raises to 4.00",2025-02-18T07:30:57.003Z,173986385700300
"""Rock @ 8Pd-BqyAXj"" posts a straddle of 1.00",2025-02-18T07:30:49.584Z,173986384958411
"""Cal @ 3HPoJiXasc"" posts a big blind of 0.50",2025-02-18T07:30:49.584Z,173986384958410
"""danyo @ PzfvjptKMt"" posts a small blind of 0.25",2025-02-18T07:30:49.584Z,173986384958409
"Player stacks: #1 ""danyo @ PzfvjptKMt"" (106.00) | #2 ""Cal @ 3HPoJiXasc"" (131.50) | #3 ""Rock @ 8Pd-BqyAXj"" (405.01) | #6 ""Willy2 @ zUTu1IIkMQ"" (229.75) | #7 ""Eddy @ yNLyma14Bn"" (203.00) | #8 ""Que @ GRZ2bZkObS"" (72.49) | #10 ""jin @ Uk6-7jEsDG"" (202.25)",2025-02-18T07:30:49.584Z,173986384958401
"-- starting hand #25 (id: sx3lz5bmluf1)  (No Limit Texas Hold'em) (dealer: ""jin @ Uk6-7jEsDG"") --",2025-02-18T07:30:49.584Z,173986384958400
"""Rock @ 8Pd-BqyAXj"" shows a K♦.",2025-02-18T07:30:48.139Z,173986384813900
"""Willy2 @ zUTu1IIkMQ"" shows a 6♥.",2025-02-18T07:30:45.344Z,173986384534400
"-- ending hand #24 --",2025-02-18T07:30:42.226Z,173986384222602
"""Que @ GRZ2bZkObS"" collected 16.00 from pot",2025-02-18T07:30:42.226Z,173986384222601
"Uncalled bet of 8.00 returned to ""Que @ GRZ2bZkObS""",2025-02-18T07:30:42.226Z,173986384222600
"""Rock @ 8Pd-BqyAXj"" folds",2025-02-18T07:30:41.408Z,173986384140800
"""jin @ Uk6-7jEsDG"" folds",2025-02-18T07:30:39.012Z,173986383901200
"""Que @ GRZ2bZkObS"" bets 8.00",2025-02-18T07:30:36.255Z,173986383625500
"""Rock @ 8Pd-BqyAXj"" checks",2025-02-18T07:30:32.326Z,173986383232600
"""jin @ Uk6-7jEsDG"" checks",2025-02-18T07:30:29.344Z,173986382934400
"Flop:  [3♠, 2♥, 3♣]",2025-02-18T07:30:27.951Z,173986382795100
"""Cal @ 3HPoJiXasc"" folds",2025-02-18T07:30:27.141Z,173986382714100
"""danyo @ PzfvjptKMt"" folds",2025-02-18T07:30:26.243Z,173986382624300
"""jin @ Uk6-7jEsDG"" calls 5.00",2025-02-18T07:30:25.340Z,173986382534000
"""Que @ GRZ2bZkObS"" calls 5.00",2025-02-18T07:30:24.135Z,173986382413500
"""Eddy @ yNLyma14Bn"" folds",2025-02-18T07:30:23.148Z,173986382314800
"""Willy2 @ zUTu1IIkMQ"" folds",2025-02-18T07:30:22.227Z,173986382222700
